formid,source_plugin,editor_id,quest_name,classification,stage_count,journal_stage_count,completion_stages,objective_count,evidence_summary,notes
Skyrim.esm:021554,Dawnguard.esm,TG08B,Blindsighted,candidate-and-unsafe-existing,16,8,200,7,direct_mcp_review=ok; source=Dawnguard.esm; stages=16; journal_stages=10|20|30|40|45|50|60|200; completion_stages=200; objectives=7,OWNER-APPROVED CORRECTION 2026-08-12: s45 proves killing Mercer; s50 recover_stolen_divine_relic:nocturnal is approved by Nocturnal. The generic unparameterized relic tag is retired.
Skyrim.esm:0242AF,Dawnguard.esm,DA16,Waking Nightmare,candidate-and-unsafe-existing,34,9,200,24,direct_mcp_review=ok; source=Dawnguard.esm; stages=34; journal_stages=20|25|50|90|140|150|180|197|200; completion_stages=200; objectives=24,"unsafe_existing=s200 collides across three terminal branches. Direct VMAD separates s170 murder, s180 allow ritual, and s190 take artifact; all require RUNTIME-VERIFY."
Skyrim.esm:02BA16,Dawnguard.esm,PlayerWerewolfQuest,(absent),structural-silent,6,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:02C367,Dawnguard.esm,TG05SP,Speaking With Silence End Scene,structural-silent,5,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:02D512,Dawnguard.esm,DA04,Discerning the Transmundane,candidate-and-unsafe-existing,13,7,100|105,12,direct_mcp_review=ok; source=Dawnguard.esm; stages=13; journal_stages=5|10|20|35|40|100|105; completion_stages=100|105; objectives=12,unsafe_existing=s10 is merely finding Septimus and s105 does not prove desecration/helplessness; direct s100 supports the retained knowledge/Daedric artifact outcome.
Skyrim.esm:05C625,Dawnguard.esm,VC01,Rising at Dawn,candidate-proposed,10,4,200,5,direct_mcp_review=ok; source=Dawnguard.esm; stages=10; journal_stages=50|100|150|200; completion_stages=200; objectives=5,direct s200 CompleteQuest says Falion cured the player of vampirism.
Skyrim.esm:0AEBFE,Dawnguard.esm,C03Rampage,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:0D8312,Dawnguard.esm,DialogueGenericVampire,Dialogue for when Player is a Vampire,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:0EAFD5,Dawnguard.esm,PlayerVampireQuest,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Skyrim.esm:0F6090,Dawnguard.esm,PlayerWerewolfCureQuest,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
