formid,source_plugin,editor_id,quest_name,classification,stage_count,journal_stage_count,completion_stages,objective_count,evidence_summary,notes
046EF2:Skyrim.esm,Skyrim.esm,MQ305,Dragonslayer,approved-existing,20,3,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=20; journal_stages=10|120|200; completion_stages=200; objectives=2,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
046EF3:Skyrim.esm,Skyrim.esm,MQ306,,semantic-silent,10,0,,1,direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=none; completion_stages=none; objectives=1,
04737F:Skyrim.esm,Skyrim.esm,CreatureDialogueHorker,CreatureDialogueHorker,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
047AE6:Skyrim.esm,Skyrim.esm,DGIntimidateQuest,,semantic-silent,9,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0,
048121:Skyrim.esm,Skyrim.esm,dunFrostflowAbyssQST,,approved-owner,10,0,100,1,direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=none; completion_stages=100; objectives=1,Owner-approved tagged outcome; cross-generation and promotion are pending.
048364:Skyrim.esm,Skyrim.esm,dunBluePalaceWingQST,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
049DB2:Skyrim.esm,Skyrim.esm,dunSaarthal,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04A37B:Skyrim.esm,Skyrim.esm,DA08,The Whispering Door,approved-existing,11,4,60,6,direct_mcp_review=ok; source=Skyrim.esm; stages=11; journal_stages=10|25|60|80; completion_stages=60; objectives=6,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
04A602:Skyrim.esm,Skyrim.esm,WEDA02,DA02 Hook,structural-silent,3,0,,1,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1,
04B2A1:Skyrim.esm,Skyrim.esm,dunTrevasWatchQST,Infiltration,approved-existing,5,4,100,3,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=10|20|60|100; completion_stages=100; objectives=3,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
04BA68:Skyrim.esm,Skyrim.esm,MQ302Test,,semantic-silent,13,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=13; journal_stages=none; completion_stages=none; objectives=0,
04BA6C:Skyrim.esm,Skyrim.esm,dunTalkingStoneQST,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
04C2FA:Skyrim.esm,Skyrim.esm,DialogueGiant,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04C49D:Skyrim.esm,Skyrim.esm,FollowerCommentary01,Entrances to Dungeons,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04C5A4:Skyrim.esm,Skyrim.esm,DialogueDraugr,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04C6EB:Skyrim.esm,Skyrim.esm,FollowerCommentary02,Follower sees an impressive view,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04C727:Skyrim.esm,Skyrim.esm,FollowerCommentary03,Danger Ahead,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04CECE:Skyrim.esm,Skyrim.esm,MQ201Malborn,,approved-existing,12,2,150,2,direct_mcp_review=ok; source=Skyrim.esm; stages=12; journal_stages=20|100; completion_stages=150; objectives=2,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
04CEDE:Skyrim.esm,Skyrim.esm,dunFolgunthurQST,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
04D217:Skyrim.esm,Skyrim.esm,DA11FIN,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
04D2A6:Skyrim.esm,Skyrim.esm,CreatureDialogueCow,CreatureDialogueCow,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04D2A7:Skyrim.esm,Skyrim.esm,CreatureDialogueIceWraith,CreatureDialogueIceWraith,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04D78E:Skyrim.esm,Skyrim.esm,DialogueFalkreath,,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
04D917:Skyrim.esm,Skyrim.esm,DA02KillFriend,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
04DBC5:Skyrim.esm,Skyrim.esm,TGDialogueKarliah,Karliah Cross-Quest Dialogue,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
04E4B5:Skyrim.esm,Skyrim.esm,WE02,Hunters chasing,structural-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
04E50D:Skyrim.esm,Skyrim.esm,MQ102,Before the Storm,approved-existing,27,6,160,3,direct_mcp_review=ok; source=Skyrim.esm; stages=27; journal_stages=10|20|30|100|110|160; completion_stages=160; objectives=3,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
04E667:Skyrim.esm,Skyrim.esm,dunFaldarsToothQST,,semantic-silent,7,0,100,0,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=100; objectives=0,
04E848:Skyrim.esm,Skyrim.esm,CreatureDialogueAtronachFrost,CreatureDialogueAtronachFrost,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
04E857:Skyrim.esm,Skyrim.esm,CWSiegeAttackObj,Battle of <Alias=City>,structural-silent,3,0,9000,14,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=9000; objectives=14,
04EC52:Skyrim.esm,Skyrim.esm,RoriksteadFreeform,,approved-owner,6,0,30,2,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=30; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
04EEF6:Skyrim.esm,Skyrim.esm,WEWIKill06,WIKill06 Enable and Move Thugs,structural-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
04EF25:Skyrim.esm,Skyrim.esm,TG00SPArrest,TG00 Arrest Scene Quest,structural-silent,4,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,
04F8BF:Skyrim.esm,Skyrim.esm,CWAttackCity,,semantic-silent,10,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=none; completion_stages=none; objectives=0,
0504F0:Skyrim.esm,Skyrim.esm,CWMission07,Compelling Tribute,approved-owner,17,4,200,8,direct_mcp_review=ok; source=Skyrim.esm; stages=17; journal_stages=10|30|40|200; completion_stages=200; objectives=8,Owner-approved tagged outcome; cross-generation and promotion are pending.
050763:Skyrim.esm,Skyrim.esm,TG04SP,Scoundrel's Folly Stealth Scene,structural-silent,3,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,
050AF1:Skyrim.esm,Skyrim.esm,WIChangeLocation09,Dragon Attack,structural-silent,3,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,
050CE3:Skyrim.esm,Skyrim.esm,WIDragonKilled,Dragon Killed with NPC spectators nearby,structural-silent,3,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,
050F2E:Skyrim.esm,Skyrim.esm,DBEntranceQuest,,semantic-silent,7,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0,
051417:Skyrim.esm,Skyrim.esm,DarkBrotherhoodadditionalNPCDialogue,Dark Brotherhood Additional NPC Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05160C:Skyrim.esm,Skyrim.esm,dunRannveigQST,,semantic-silent,6,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0,
05179E:Skyrim.esm,Skyrim.esm,DialogueRiftenHonorhallScene01,Riften Honorhall Orphanage Scene 1,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
051B04:Skyrim.esm,Skyrim.esm,DialogueSaarthalExteriorConvoScene2,Saarthal Exterior Scene 2,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
051B06:Skyrim.esm,Skyrim.esm,DialogueSaarthalExteriorConvoScene3,Saarthal Exterior Scene 3,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
051B08:Skyrim.esm,Skyrim.esm,DialogueSaarthalInteriorConvoScene1,Saarthal Interior Scene 1,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
051B0A:Skyrim.esm,Skyrim.esm,DialogueSaarthalInteriorConvoScene2,Saarthal Interior Scene 2,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05222D:Skyrim.esm,Skyrim.esm,CWfortSungardQST,The Battle of Fort Sungard,semantic-silent,3,0,100,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=100; objectives=0,
052795:Skyrim.esm,Skyrim.esm,DA02KillObj,Boethiah's Bidding,approved-existing,2,2,200,1,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=50|200; completion_stages=200; objectives=1,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
052B8E:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeFarmScene01,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B8F:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeFarmScene02,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B94:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeHorgeirsHouseScene02,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B95:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeHorgeirsHouseScene03,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B96:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeHorgeirsHouseScene01,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B97:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeTavernScene01,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B98:Skyrim.esm,Skyrim.esm,DialogueDragonBridgeTavernScene02,DialogueDragonBridge,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B9C:Skyrim.esm,Skyrim.esm,DialogueFalkreathDeadMansDrinkScene04,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
052B9F:Skyrim.esm,Skyrim.esm,DialogueFalkreathDeadMansDrinkScene11,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
053305:Skyrim.esm,Skyrim.esm,FreeformRiften01,Supply and Demand,approved-owner,5,0,200,4,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=4,Owner-approved tagged outcome; cross-generation and promotion are pending.
053306:Skyrim.esm,Skyrim.esm,FreeformRiften02,The Lover's Requital,approved,5,0,200,3,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=3,Owner-approved global adapter reads pFFRiften02LynlyFriend at shared s200 and maps truth to synthetic s201 and protective lie to s202; RUNTIME-VERIFY.
053307:Skyrim.esm,Skyrim.esm,FreeformRiften03,Under the Table,approved-route-adapter,4,0,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=2,Owner-approved physical s200 plus pFFRiften03Arrested selector route maps delivery to synthetic s201 and reporting to synthetic s202; post_readback=ok.
053308:Skyrim.esm,Skyrim.esm,FreeformRiften04,Few and Far Between,approved-owner,8,0,,7,direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=none; completion_stages=none; objectives=7,Direct INFO/TIF and official QF fragments prove s200 follows delivery of all requested alchemy ingredients and Ingun's reward; exact one-shot commission.
053309:Skyrim.esm,Skyrim.esm,FreeformRiften05,Spread the Love,approved-owner,6,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
053318:Skyrim.esm,Skyrim.esm,FreeformRiften06,Sealing the Deal,approved-owner,4,0,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=2,Direct INFO proves the three amethysts are for Talen-Jei's Argonian wedding proposal band; official fragments isolate the rewarded s200 terminal.
05331A:Skyrim.esm,Skyrim.esm,FreeformRiften07,Ice Cold,approved-owner,4,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=2,Direct INFO/TIF and official QF fragments prove s200 follows delivery of five ice-wraith teeth; no hunt tag is inferred because purchase is allowed.
05331B:Skyrim.esm,Skyrim.esm,FreeformRiften08,Distant Memories,approved-owner,6,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
05331C:Skyrim.esm,Skyrim.esm,FreeformRiften09,Grimsever's Return,approved-owner,5,0,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
05331D:Skyrim.esm,Skyrim.esm,FreeformRiften10,Stoking the Flames,approved-owner,4,0,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=2,Direct INFO/TIF and official QF fragments prove s200 follows supplying fire salts that restore Balimund's ancestral forge.
053511:Skyrim.esm,Skyrim.esm,MS05,Tending the Flames,approved-existing,20,10,300,13,direct_mcp_review=ok; source=Skyrim.esm; stages=20; journal_stages=75|125|150|175|200|225|250|254|255|300; completion_stages=300; objectives=13,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
053804:Skyrim.esm,Skyrim.esm,FreeformMarkarthO,"Nimhe, the Poisoned One",approved-owner,3,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
05478C:Skyrim.esm,Skyrim.esm,CR08EditorMonitoring,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
054880:Skyrim.esm,Skyrim.esm,MS02EscapeMadanachEnding,,structural-silent,9,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0,Direct QF decompile proves child s100 sets parent MS02 s100 then stops; parent owns the semantic outcome and this scene quest stays inert.
0548D5:Skyrim.esm,Skyrim.esm,CWResetGarrison2,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548D6:Skyrim.esm,Skyrim.esm,CWResetGarrison3,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548D7:Skyrim.esm,Skyrim.esm,CWResetGarrison4,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548D8:Skyrim.esm,Skyrim.esm,CWResetGarrison5,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548D9:Skyrim.esm,Skyrim.esm,CWResetGarrison6,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548DA:Skyrim.esm,Skyrim.esm,CWResetGarrison7,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0548DB:Skyrim.esm,Skyrim.esm,CWResetGarrison8,,semantic-silent,2,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,
0549F3:Skyrim.esm,Skyrim.esm,TG03SP,Dampened Spirits Scene Quest,structural-silent,5,0,,10,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=10,
054AAC:Skyrim.esm,Skyrim.esm,CWPrepareCity,,semantic-silent,4,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,
054D0A:Skyrim.esm,Skyrim.esm,MG01Pointer,College Objective Quest,structural-silent,3,0,200,1,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=200; objectives=1,
0555DD:Skyrim.esm,Skyrim.esm,FreeformDragonBridge01,,approved-owner,5,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=2,Owner-approved tagged outcome; cross-generation and promotion are pending.
0557E9:Skyrim.esm,Skyrim.esm,FreeformRiften15,Special Delivery,approved-owner,4,0,,1,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=1,Direct INFO/TIF and official QF fragments prove s200 follows the paid delivery of the Riften Fishery purchase agreement to Markarth.
0557F3:Skyrim.esm,Skyrim.esm,FreeformRiften16,Bring It!,approved-owner,5,0,,2,direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=2,Direct INFO/TIF and official QF fragments prove s200 follows collecting Harrald's repaired sword and delivering it to him.
055977:Skyrim.esm,Skyrim.esm,dunMidden01QST,Forgotten Names,approved-route-adapter,7,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0,Direct TIF proves release at s80; direct-player kill of unique MiddenVelehk routes s100; post_readback=ok.
055A6E:Skyrim.esm,Skyrim.esm,DialogueMarkarthBlacksmithScene01,DialogueMarkarthBlacksmithScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
055A76:Skyrim.esm,Skyrim.esm,DialogueMarkarthPostAttackScene01,,structural-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
055AA4:Skyrim.esm,Skyrim.esm,TG07SP,The Pursuit Scene Quest,structural-silent,4,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0,
055AA9:Skyrim.esm,Skyrim.esm,DialogueMarkarthStablesBanningCedranScene01,DialogueMarkarthStablesBanningCedranScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
055B0F:Skyrim.esm,Skyrim.esm,DialogueMarkarthStablesBanningCedranScene02,DialogueMarkarthStablesBanningCedranScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
055BFD:Skyrim.esm,Skyrim.esm,MS08ArgueQuest,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
057F99:Skyrim.esm,Skyrim.esm,TG08A,Trinity Restored,approved-existing,18,5,200,9,direct_mcp_review=ok; source=Skyrim.esm; stages=18; journal_stages=10|20|40|57|200; completion_stages=200; objectives=9,Existing core/PatchHub ownership; direct QUST readback reconfirmed the row-bearing quest.
0590CE:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnEndonFamilyScene01,DialogueMarkarthInnEndonFamilyScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0590D0:Skyrim.esm,Skyrim.esm,DialogueMarkarthInnEndonFamilyScene02,DialogueMarkarthInnEndonFamilyScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0590D2:Skyrim.esm,Skyrim.esm,DialogueMarkarthMarketSceneHogniDegaine1,DialogueMarkarthMarketSceneHogniDegaine1,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
0590D4:Skyrim.esm,Skyrim.esm,DialogueMarkarthMarketSceneHogniDegaine2,DialogueMarkarthMarketSceneHogniDegaine2,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059B00:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepMothThongvorScene01,DialogueMarkarthKeepMothThongvorScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059B02:Skyrim.esm,Skyrim.esm,DialogueMarkarthKeepMothThongvorScene02,DialogueMarkarthKeepMothThongvorScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F70:Skyrim.esm,Skyrim.esm,DialogueMarkarthArnleifLisbetCosnachScene01,DialogueMarkarthArnleifLisbetCosnachScene01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F72:Skyrim.esm,Skyrim.esm,DialogueMarkarthArnleifLisbetCosnachScene02,DialogueMarkarthArnleifLisbetCosnachScene02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F74:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterMulushOmluag02,DialogueMarkarthSmelterMulushOmluag02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F76:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterMulushOmluag01,DialogueMarkarthSmelterMulushOmluag01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F78:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterMulushHathrasil02,DialogueMarkarthSmelterMulushHathrasil02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F7A:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterMulushHathrasil01,DialogueMarkarthSmelterMulushHathrasil01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F7C:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterOmluagHathrasil02,DialogueMarkarthSmelterOmluagHathrasil02,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
059F7E:Skyrim.esm,Skyrim.esm,DialogueMarkarthSmelterOmluagHathrasil01,DialogueMarkarthSmelterOmluagHathrasil01,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05A0C8:Skyrim.esm,Skyrim.esm,DialogueFalkreathDengeirsHallScene01,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05A609:Skyrim.esm,Skyrim.esm,MGRRogue,Rogue Wizard,approved-owner,7,0,200,2,direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=200; objectives=2,Owner-approved under daily-cap repetition rule; target-alias decompile proves only a player kill at s10 advances to s20 and QF proves report stages lead to terminal s200.
05A6DC:Skyrim.esm,Skyrim.esm,DialogueFavorGeneric,Generic dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05A82C:Skyrim.esm,Skyrim.esm,CWMissionCatchEventTopA,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
05A82D:Skyrim.esm,Skyrim.esm,CWMissionCatchEventBottomA,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
05A82F:Skyrim.esm,Skyrim.esm,CWMissionCatchEventTopB,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
05A830:Skyrim.esm,Skyrim.esm,CWMissionCatchEventBottomB,,semantic-silent,1,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,
05AEC3:Skyrim.esm,Skyrim.esm,dunWhiterunJailQST,,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
05B0EA:Skyrim.esm,Skyrim.esm,dunDuskglowQST,,semantic-silent,3,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,
05B1B7:Skyrim.esm,Skyrim.esm,CreatureDialogueDog,CreatureDialogueDog,structural-silent,0,0,,0,direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,
