"formid","source_plugin","editor_id","quest_name","classification","stage_count","journal_stage_count","completion_stages","objective_count","evidence_summary","notes"
"Skyrim.esm:08B72A","Skyrim.esm","dunSunderstoneGorgeQST","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08CDBB","Skyrim.esm","DialogueRiverwoodSceneSigridAlvor","Riverwood Alvor Sigrid scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08CDBD","Skyrim.esm","DialogueRiverwoodSceneSigridEmbry","Riverwood Embry Sigrid scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08CDBF","Skyrim.esm","DialogueRiverwoodSceneSigridHilde","Riverwood Hilde Sigrid scene","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08D5DA","Skyrim.esm","DB03GetArrestedQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:08F307","Skyrim.esm","CWAllies","Allies","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0906D4","Skyrim.esm","MS07_dunIcerunnerQST","Icerunner","semantic-silent","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:090CF0","Skyrim.esm","DA05FuneralSpectatorsQuest","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:090E36","Skyrim.esm","Favor153","Kill the Giant (Jarl)","semantic-silent-radiant-or-template","5","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=20; objectives=2",""
"Skyrim.esm:091509","Skyrim.esm","CreatureDialogueDwarvenCenturion","CreatureDialogueDwarvenCenturion","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:091F1A","Skyrim.esm","dunLabyrinthian","Labyrinthian","semantic-silent","6","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A49","Skyrim.esm","ArenaCombatQuest02Wolves","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4A","Skyrim.esm","ArenaCombatQuest03FrostbiteSpider","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4B","Skyrim.esm","ArenaCombatQuest04NPCsPlusTwo","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4C","Skyrim.esm","ArenaCombatQuest05Bear","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4D","Skyrim.esm","ArenaCombatQuest06SabreCat","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4E","Skyrim.esm","ArenaCombatQuest07Chaurus","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A4F","Skyrim.esm","ArenaCombatQuest08Troll","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A50","Skyrim.esm","ArenaCombatQuest09NPCsPlusFive","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092A54","Skyrim.esm","EastmarchJailArenaFightQuest","","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:092E25","Skyrim.esm","DA01Intro","","semantic-silent","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0931BF","Skyrim.esm","FreeformSalviusFarmA","Rogatus's Letter","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0934F9","Skyrim.esm","FreeformWhiterunQuest01","","approved","5","0","200|F:300","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200|F:300; objectives=1","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0934FB","Skyrim.esm","DBDestroy","Destroy the Dark Brotherhood!","approved-repair","8","5","200","4","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=10|20|30|40|200; completion_stages=200; objectives=4","OWNER-APPROVED REPAIR 2026-08-12: use terminal s200 justice/protection only; remove betrayal and intermediate stacking."
"Skyrim.esm:0935D6","Skyrim.esm","DialogueCompanionsSkjorAela1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935D8","Skyrim.esm","DialogueCompanionsSkjorAela2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935DA","Skyrim.esm","DialogueCompanionsSkjorNjada1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935DC","Skyrim.esm","DialogueCompanionsSkjorNjada2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935DE","Skyrim.esm","DialogueCompanionsAelaNjada1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935E0","Skyrim.esm","DialogueCompanionsAelaNjada2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935E2","Skyrim.esm","DialogueCompanionsFarkasAthis1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935E4","Skyrim.esm","DialogueCompanionsFarkasAthis2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935E6","Skyrim.esm","DialogueCompanionsFarkasTorvar1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935E8","Skyrim.esm","DialogueCompanionsTorvarAthis1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935EA","Skyrim.esm","DialogueCompanionsFarkasTorvar2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935EC","Skyrim.esm","DialogueCompanionsTorvarAthis2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935EE","Skyrim.esm","DialogueCompanionsRiaVilkas1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935F0","Skyrim.esm","DialogueCompanionsRiaVilkas2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935F2","Skyrim.esm","DialogueCompanionsRiaVilkas3","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935F4","Skyrim.esm","ArenaCombatQuest00LevelTransition","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935F6","Skyrim.esm","DialogueCompanionsKodlakSkjor1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935F8","Skyrim.esm","DialogueCompanionsKodlakSkjor2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935FA","Skyrim.esm","DialogueCompanionsKodlakAela1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935FC","Skyrim.esm","DialogueCompanionsKodlakAela2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0935FE","Skyrim.esm","DialogueCompanionsKodlakFarkas1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:093600","Skyrim.esm","DialogueCompanionsKodlakFarkas2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:093602","Skyrim.esm","DialogueCompanionsKodlakTorvar1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:093604","Skyrim.esm","DialogueCompanionsKodlakTorvar2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:093637","Skyrim.esm","e3demo","","semantic-silent","24","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=24; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:093753","Skyrim.esm","FreeformFalkreathQuest01","Lod's Lot","approved","4","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=2","Direct INFO/TIF and official QF fragments prove s255 is the report-to-Kust branch that stops Lod's grave robbery; the s200 purchase branch remains unrowed."
"Skyrim.esm:09375A","Skyrim.esm","FreeformFalkreathQuest02","Runil's Dark Past","approved","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0","Direct INFO/TIF proves s20 is set when the player tells a Falkreath resident about Runil's hidden Thalmor past and wartime atrocities."
"Skyrim.esm:093807","Skyrim.esm","MS06Start","The Man Who Cried Wolf","approved","18","3","250","3","direct_mcp_review=ok; source=Skyrim.esm; stages=18; journal_stages=15|50|100; completion_stages=250; objectives=3","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:09380B","Skyrim.esm","FreeformWhiterunQuest02","","approved","6","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:093AF4","Skyrim.esm","CreatureDialogueDwarvenSpider","CreatureDialogueDwarvenSpider","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0940E0","Skyrim.esm","Favor109","Kill the Vampire","semantic-silent-radiant-or-template","5","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=20; objectives=2",""
"Skyrim.esm:094152","Skyrim.esm","FreeformShipsDawnstar","Salty Sea-Dogs","approved","4","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=20; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:094158","Skyrim.esm","FreeformShipsWindhelm","Harsh Master","approved","4","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=20; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0946FD","Skyrim.esm","FreeformWhiterunQuest03","","approved","5","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=1","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:094D89","Skyrim.esm","DA07intro","","semantic-silent","7","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=200; objectives=1",""
"Skyrim.esm:094E3C","Skyrim.esm","FreeformWhiterunQuest04","","approved","5","0","200|F:300","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200|F:300; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:094E3F","Skyrim.esm","FreeformWhiterunQuest05","","approved","5","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=1","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:095125","Skyrim.esm","BQ01","Bounty: Bandit Boss","semantic-silent-radiant-or-template","4","0","","3","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=3",""
"Skyrim.esm:0954D9","Skyrim.esm","DialogueRiverwoodIntroScene","Riverwood Hilde Soldier scene","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0954DB","Skyrim.esm","DialogueRiverwoodSceneEmbrySoldier","Riverwood Embry Soldier scene","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0954DD","Skyrim.esm","DialogueRiverwoodSceneSoldierHilde","Riverwood Soldier Hilde scene","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0955CF","Skyrim.esm","DA05_dunBloatedMansGrottoQST","","semantic-silent","25","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=25; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0958B3","Skyrim.esm","MGRAppJzargo01","J'zargo's Experiment","approved","5","3","200|F:255","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=20|200|255; completion_stages=200|F:255; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:095F4F","Skyrim.esm","DialogueRiftenRatway","Riften Ratway Dialogue","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0967D9","Skyrim.esm","ArenaCombatQuest10Giant","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0967DA","Skyrim.esm","ArenaCombatQuest11NPCsPlusSeven","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0967DB","Skyrim.esm","ArenaCombatQuest13NPCsPlusNine","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0967DC","Skyrim.esm","ArenaCombatQuest12IceWraith","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0967DD","Skyrim.esm","ArenaCombatQuest00JailFight","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:096E71","Skyrim.esm","CWSiegeObj","Battle for <Alias=City>","semantic-silent-radiant-or-template","4","2","F:8999|9000","27","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=1|9000; completion_stages=F:8999|9000; objectives=27",""
"Skyrim.esm:096FD7","Skyrim.esm","DA07MuseumScenes","","semantic-silent","10","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=10; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:097255","Skyrim.esm","DBRecurringIntroMisc","","semantic-silent-radiant-or-template","5","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=1",""
"Skyrim.esm:097256","Skyrim.esm","DBRecurringControlQuest","","semantic-silent-radiant-or-template","4","0","200","5","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=5",""
"Skyrim.esm:09726A","Skyrim.esm","CWSiegeQuickStart","","semantic-silent-radiant-or-template","33","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=33; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:097594","Skyrim.esm","ArenaCombatQuest00DBSpecial","","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:097FDE","Skyrim.esm","TGDungeonReserve","Thieves Guild Dungeon Reserve Tracker","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0987A4","Skyrim.esm","DialogueLeftHandMineIntroScene","DialogueLeftHandMineIntroScene","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098B52","Skyrim.esm","WE05","Orcs Fighting Forsworn","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098BB1","Skyrim.esm","WEParent","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098E58","Skyrim.esm","DialogueRiverwoodSleepingGiantScene3","Faendal Sven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098E5A","Skyrim.esm","DialogueRiverwoodSleepingGiantScene4","Camilla Sven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098E5C","Skyrim.esm","DialogueRiverwoodSleepingGiantOrderDrinks","Riverwood Sleeping Giant Inn Order Drinks","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098E61","Skyrim.esm","DialogueRiverwoodSleepingGiantScene5","Camilla Hod","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:098E63","Skyrim.esm","DialogueRiverwoodSleepingGiantScene6","Alvor Hod","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09976E","Skyrim.esm","FreeformDushnikhYalA","Gharol's Message","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:099F27","Skyrim.esm","MGRitual03","Conjuration Ritual Spell","approved","8","3","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=10|70|200; completion_stages=200; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:09A7A6","Skyrim.esm","DialogueAnimalTrainers","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09A9C9","Skyrim.esm","WE03","Dragon vs Giant","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B048","Skyrim.esm","RoriksteadSceneRorikJouane1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B04B","Skyrim.esm","RoriksteadSceneRorikJouane2","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B053","Skyrim.esm","RoriksteadSceneMralkiErik01","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B055","Skyrim.esm","RoriksteadSceneMralkiErik02","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B057","Skyrim.esm","RoriksteadSceneEnnisReldith01","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B059","Skyrim.esm","RoriksteadSceneEnnisReldith02","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B05B","Skyrim.esm","RoriksteadSceneLemkilErik01","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B05D","Skyrim.esm","RoriksteadSceneLemkilMralki01","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B060","Skyrim.esm","RoriksteadSisselJouaneScene02","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09B248","Skyrim.esm","DA15WabbajackQST","","semantic-silent","5","0","100|F:200","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=100|F:200; objectives=0",""
"Skyrim.esm:09B285","Skyrim.esm","dunBluePalaceQST","","semantic-silent","5","0","100|F:200","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=100|F:200; objectives=0",""
"Skyrim.esm:09BB1E","Skyrim.esm","WICraftItem02","Enchanting crafting","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09BB27","Skyrim.esm","WICraftItem03","Alchemy crafting","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09C1B8","Skyrim.esm","WE04","Dragon vs Player","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CA0C","Skyrim.esm","DialogueMarkarthGenericScene01","DialogueMarkarthGenericScene01","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CA0E","Skyrim.esm","DialogueMarkarthGenericScene02","DialogueMarkarthGenericScene02","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CA10","Skyrim.esm","DialogueMarkarthGenericScene03","DialogueMarkarthGenericScene03","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CABF","Skyrim.esm","WE06","Animals attacking bandit","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CAC2","Skyrim.esm","WE07","Giants fending off bandits","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09CB5B","Skyrim.esm","WE08","Dragon fly by","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09D5A0","Skyrim.esm","WE09","Imperials with Stormcloak Prisoner","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09D6F6","Skyrim.esm","CRSilverHandNameChangerQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09D6FC","Skyrim.esm","CR10","Stealing Plans","approved","6","2","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20; completion_stages=200; objectives=2","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:09D700","Skyrim.esm","CR11","Retrieval","approved-new-tag","6","2","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20; completion_stages=200; objectives=2","OWNER-APPROVED 2026-08-12: restore_cultural_relic."
"Skyrim.esm:09DA94","Skyrim.esm","dunSnaplegQST","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09DD77","Skyrim.esm","TGCrown","No Stone Unturned","approved-new-tag","8","5","200","6","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=5|10|20|40|200; completion_stages=200; objectives=6","OWNER-APPROVED 2026-08-12: restore_cultural_relic."
"Skyrim.esm:09EE78","Skyrim.esm","TGRQueue","Thieves Guild Radiant Queue","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F179","Skyrim.esm","FreeformRiften21","Toying With The Dead","approved","6","0","200","3","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=3","OWNER-APPROVED 2026-08-12."
