"formid","source_plugin","editor_id","quest_name","classification","stage_count","journal_stage_count","completion_stages","objective_count","evidence_summary","notes"
"Skyrim.esm:0D1444","Skyrim.esm","CWFinale","","semantic-silent","14","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=14; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D1958","Skyrim.esm","MS01MiscObjectives","","semantic-silent","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D1984","Skyrim.esm","DialogueWhiterunGuardGateStop","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D19B9","Skyrim.esm","CompanionsMiscObjective","","semantic-silent-radiant-or-template","4","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D2ABE","Skyrim.esm","DialogueWhiterunCarlottaNazeemScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D2C5F","Skyrim.esm","DialogueRiverwoodSceneSigridAlvor2","Riverwood Alvor Sigrid scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D2C61","Skyrim.esm","DialogueRiverwoodSceneGerdurHod","Riverwood Hod Gerdur scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D2C6A","Skyrim.esm","DialogueRiverwoodSleepingGiantScene7","Embry Hod","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D2C6C","Skyrim.esm","DialogueRiverwoodSleepingGiantScene8","Embry Orgnar","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D2CAF","Skyrim.esm","MS11WuunferthArrest","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D3AC6","Skyrim.esm","TG04Post","Scoundrel's Folly Post","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D3C5F","Skyrim.esm","CW00A","Imperial Introductions","semantic-silent","8","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D45F4","Skyrim.esm","T01DegaineFavor","","candidate-proposed","5","1","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=10; completion_stages=none; objectives=2; deep_read=vmad-info-ok",""
"Skyrim.esm:0D5165","Skyrim.esm","CW00SolitudeMapTableScene","Scene about Balgruuf","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D517A","Skyrim.esm","CW01A","Joining the Legion","unsafe-existing-mapping","7","1","200|F:999","3","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=1; completion_stages=200|F:999; objectives=3; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0D5602","Skyrim.esm","dunCragslaneQST","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D5F08","Skyrim.esm","CWFortObserver","Player left fort, check if its been cleared of monsters","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D5F0A","Skyrim.esm","CW01SolitudeMapTableScene","Scene about Jagged Crown","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D5F14","Skyrim.esm","DialogueGuardsHBlocker","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D661C","Skyrim.esm","CW03","Message to Whiterun","unsafe-existing-mapping","18","3","210|240|255","8","direct_mcp_review=ok; source=Skyrim.esm; stages=18; journal_stages=10|50|100; completion_stages=210|240|255; objectives=8; deep_read=vmad-info-ok","Existing rows include assignment/intermediate stages and multiple unlabelled CompleteQuest terminals; exact branch-safe replacement remains ambiguous."
"Skyrim.esm:0D66F2","Skyrim.esm","MS01GuardThreatenScene","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D6710","Skyrim.esm","MS01ForswornThreatenScene","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D6986","Skyrim.esm","FreeformFalkreathQuest03B","Dark Ancestor","candidate-proposed","4","0","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D69FB","Skyrim.esm","SolitudeFreeform06","The Spiced Wine","candidate-proposed","4","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=2; deep_read=vmad-info-ok",""
"Skyrim.esm:0D6A1A","Skyrim.esm","DialogueSolitudeBardsCollegeClassGiraudScene1","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D6A1C","Skyrim.esm","DialogueSolitudeBardsCollegeClassIngeScene1","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D6A1D","Skyrim.esm","DialogueSolitudeBardsCollegeClassPanteaScene1","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D7370","Skyrim.esm","dunHillgrundsTombQSTFIN","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D74FC","Skyrim.esm","DialogueWhiterunTemple","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D7897","Skyrim.esm","DA15Rumor","","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D789A","Skyrim.esm","MS06Rumor","","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D789C","Skyrim.esm","MS05Rumor","","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0D78A9","Skyrim.esm","CreatureDialogueWitchlight","CreatureDialogueWitchlight","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D78AC","Skyrim.esm","CreatureDialogueHare","CreatureDialogueHare","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D78B0","Skyrim.esm","CreatureDialogueWisp","CreatureDialogueWisp","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D7939","Skyrim.esm","DA03Start","","semantic-silent","6","1","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=5; completion_stages=20; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0D7B12","Skyrim.esm","ArenaCrowdQuest","","semantic-silent-radiant-or-template","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D7D5B","Skyrim.esm","DialogueWhiterunTempleHealSoldier","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D7D69","Skyrim.esm","TGLeadership","Under New Management","semantic-silent","9","2","50|200","5","direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=20|200; completion_stages=50|200; objectives=5; deep_read=not-needed",""
"Skyrim.esm:0D87E7","Skyrim.esm","MS08PrisonerSceneQuest","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D8BE0","Skyrim.esm","DialogueWhiterunTempleHealFarmer","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D8BE1","Skyrim.esm","DialogueWhiterunTempleTalkFarmer","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D8BE2","Skyrim.esm","DialogueWhiterunTempleTalkSoldier","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D8E56","Skyrim.esm","dunMasterQST","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D9393","Skyrim.esm","FreeformCaravansA","Amulet of the Moon","candidate-proposed","4","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=20; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0D93FA","Skyrim.esm","BardsCollegeLute","Finn's Lute","unsafe-existing-mapping","5","1","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=20; completion_stages=200; objectives=2; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0D9431","Skyrim.esm","BardsCollegeFlute","Pantea's Flute","unsafe-existing-mapping","5","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0D944F","Skyrim.esm","BardsCollegeDrum","Rjorn's Drum","unsafe-existing-mapping","5","1","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=20; completion_stages=200; objectives=2; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0D980B","Skyrim.esm","dunPOITundraMarshDogQST","","semantic-silent","6","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0D9B63","Skyrim.esm","FreeformIvarstead01","Lifting the Shroud","candidate-proposed","5","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0D9B64","Skyrim.esm","FreeformIvarstead02","The Straw that Broke","candidate-proposed","6","0","200","3","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=3; deep_read=not-needed",""
"Skyrim.esm:0D9B65","Skyrim.esm","FreeformIvarstead03","Grin and Bear It","candidate-proposed","4","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0D9B66","Skyrim.esm","FreeformIvarstead04","Climb the Steps","candidate-proposed","4","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0D9DC5","Skyrim.esm","DialogueLargashbur","Largashbur Dialogue","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DB851","Skyrim.esm","FreeformCidhnaMineA","Shiv","candidate-needs-tag","7","0","","3","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=3; deep_read=vmad-info-ok","NEEDS-TAG: illicit-drug trafficking/barter is not represented by a canonical act tag."
"Skyrim.esm:0DBA3D","Skyrim.esm","DialogueMorthalMoorsideScene07","Morthal Moorside Gorm Alva","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DBA3F","Skyrim.esm","DialogueMorthalMoorsideScene08","Morthal Moorside Benor Alva","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DBA41","Skyrim.esm","DialogueTutorial","Tutorial","semantic-silent-radiant-or-template","5","1","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=20; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0DC53C","Skyrim.esm","DA10MiscObjective","","semantic-silent","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0DC9DF","Skyrim.esm","ArenaWagerFighterQuest","","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DC9E0","Skyrim.esm","DA08RumorPointer","","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0DD5EF","Skyrim.esm","DialogueCidhnaMineBlathlocGrisvar02","DialogueCidhnaMineBlathlocGrisvar02","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DD5FA","Skyrim.esm","DialogueIvarsteadScriptedScene","Ivarstead Scripted Scene Bridge","semantic-silent-radiant-or-template","2","0","200","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=200; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DDF8D","Skyrim.esm","dunPOITundraWitchShackQST","","semantic-silent","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DEE92","Skyrim.esm","WITavern","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DEE9A","Skyrim.esm","WITavernServerPatronSceneA","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0DFB01","Skyrim.esm","TG09NightingalesDialogue","Twilight Sepulcher Dialogue","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E0C67","Skyrim.esm","MGCollegeLectureInfos","College Lectures","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E0DA5","Skyrim.esm","DialogueWhiterunFraliaYsoldaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E0DA7","Skyrim.esm","DialogueWhiterunOlfinaYsoldaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E0DA9","Skyrim.esm","DialogueWhiterunNazeemYsoldaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E0E04","Skyrim.esm","MGR21","Shalidor's Insights","candidate-proposed","3","3","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=10|20|200; completion_stages=200; objectives=2; deep_read=not-needed","REPEATABLE-ELIGIBLE: stage-safe; daily hard cap owns repetition."
"Skyrim.esm:0E0E0C","Skyrim.esm","MGR22","Shalidor's Insights Rewards","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E16C6","Skyrim.esm","DA16WalkSceneMonitor","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E16CC","Skyrim.esm","DA16MiniScenes","Waking Nightmare Mini-Scenes","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E1782","Skyrim.esm","TG09Post","Darkness Returns Post Quest","semantic-silent","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E1A9D","Skyrim.esm","dunSleepingTreeCampQST","","semantic-silent","7","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0E1B36","Skyrim.esm","CW00WindhelmMapTableScene","Scene about Balgruuf","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E1B5A","Skyrim.esm","CW00B","Stormcloak Introductions","semantic-silent","7","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:0E2D29","Skyrim.esm","CW01B","Joining the Stormcloaks","unsafe-existing-mapping","7","1","200|F:999","3","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=1; completion_stages=200|F:999; objectives=3; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0E2D3A","Skyrim.esm","CW01WindhelmMapTableScene","Scene about Jagged Crown","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E30E7","Skyrim.esm","C06FuneralObserversQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E3156","Skyrim.esm","CR14","Dragon Seekers","candidate-proposed","6","2","100|200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=10|20; completion_stages=100|200; objectives=2; deep_read=not-needed","REPEATABLE-ELIGIBLE: stage-safe; daily hard cap owns repetition."
"Skyrim.esm:0E3163","Skyrim.esm","CR13","Purity","existing-promoted","8","3","100|200","4","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=10|15|100; completion_stages=100|200; objectives=4; deep_read=not-needed","Direct terminal evidence supports the existing core mapping."
"Skyrim.esm:0E316E","Skyrim.esm","NarzulburFreeFormWifeQuest","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E3308","Skyrim.esm","FreeformSarethiFarm","Smooth Jazbay","candidate-proposed","5","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0E357D","Skyrim.esm","FreeformWinterholdCollegeB","The Missing Apprentices","semantic-silent","3","0","200","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=200; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E3608","Skyrim.esm","MS02FIN","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E38C9","Skyrim.esm","FreeformSkyhavenTempleA","Rebuilding the Blades","unsafe-existing-mapping","5","0","","4","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=4; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0E3A7C","Skyrim.esm","DialogueTrainers","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E3DE0","Skyrim.esm","DialogueWhiterunSceneVignarBalgruuf","Whiterun Dragonsreach Convo System 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E3E67","Skyrim.esm","FreeformSkyHavenTempleB","Dragon Hunting","candidate-proposed","6","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2; deep_read=vmad-info-ok","REPEATABLE-ELIGIBLE: stage-safe; daily hard cap owns repetition."
"Skyrim.esm:0E3E9B","Skyrim.esm","FreeformMerryfairFarm","Bow to the Master","candidate-proposed","5","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0E3EA5","Skyrim.esm","FreeformHeartwoodMill","Flight or Fight","candidate-proposed","6","0","200","3","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=3; deep_read=not-needed",""
"Skyrim.esm:0E49E7","Skyrim.esm","FreeformShorsStone01","Mine or Yours","unsafe-existing-mapping","5","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=200; objectives=2; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0E49E8","Skyrim.esm","FreeformShorsStone02","Special Delivery","semantic-silent","5","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0E4D31","Skyrim.esm","dunGauldursonQST","Forbidden Legend","candidate-proposed","30","10","","9","direct_mcp_review=ok; source=Skyrim.esm; stages=30; journal_stages=6|7|8|9|10|20|30|100|105|150; completion_stages=none; objectives=9; deep_read=vmad-info-ok",""
"Skyrim.esm:0E4D75","Skyrim.esm","DialogueSarethiFarmScene03","Sarethi Farm Scene 03","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E66FC","Skyrim.esm","DialogueRiftenGateGuards","","semantic-silent-radiant-or-template","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DE3","Skyrim.esm","FreeformSkyHavenTempleC","Dragonslayer's Blessing","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DE7","Skyrim.esm","DialogueSkyHavenTempleConversation01","Conversation System for Skyhaven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DE9","Skyrim.esm","DialogueSkyHavenTempleConversation02","Conversation System for Skyhaven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DEB","Skyrim.esm","DialogueSkyHavenTempleConversation03","Conversation System for Skyhaven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DED","Skyrim.esm","DialogueSkyHavenTempleConversation04","Conversation System for Skyhaven","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E6DF1","Skyrim.esm","FreeformSkyHavenTempleD","Dragon Research","unsafe-existing-mapping","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1; deep_read=vmad-info-ok","Existing core mapping requires owner adjudication; isolated repair proposal is in the tagged shard."
"Skyrim.esm:0E725D","Skyrim.esm","GenericDialgoueWounded","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E76DE","Skyrim.esm","FreeformHighHrothgarA","The Words of Power","candidate-proposed","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1; deep_read=vmad-info-ok","REPEATABLE-ELIGIBLE: stage-safe; daily hard cap owns repetition."
"Skyrim.esm:0E76E1","Skyrim.esm","DialogueHighHrothgar","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
