input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
c190aa150a1258ed,NQ056,NQ,Character Visuals - UBE,Ultimate Body Enhancer - Patch Compendium,Survival Mode UBE Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ultimate Body Enhancer - Patch Compendium\Survival Mode UBE Patch.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,SPEL:5,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",Direct signal candidate enumeration: 5,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|005E4F:[dint999] HairPack02.esp,SIGNAL,read,ARMO,005E4F:[dint999] HairPack02.esp,_dint02HW_19wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|003BC5:[dint999] HairPack02.esp,SIGNAL,read,ARMO,003BC5:[dint999] HairPack02.esp,_dint02HW_12Br2wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|004149:[dint999] HairPack02.esp,SIGNAL,read,ARMO,004149:[dint999] HairPack02.esp,_dint02HW_18BALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|006947:[dint999] HairPack02.esp,SIGNAL,read,ARMO,006947:[dint999] HairPack02.esp,_dint02HW_08ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D9B:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D9B:[dint999] HairPack02.esp,_dint02HW_07wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D9F:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D9F:[dint999] HairPack02.esp,_dint02HW_09wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DAD:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DAD:[dint999] HairPack02.esp,_dint02HW_13ALT1wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D8B:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D8B:[dint999] HairPack02.esp,_dint02HW_03wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|010EED:[dint999] HairPack02.esp,SIGNAL,read,ARMO,010EED:[dint999] HairPack02.esp,_dint02HW_29Hat,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01148F:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01148F:[dint999] HairPack02.esp,_dint02HW_30ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|006945:[dint999] HairPack02.esp,SIGNAL,read,ARMO,006945:[dint999] HairPack02.esp,_dint02HW_08wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|009540:[dint999] HairPack02.esp,SIGNAL,read,ARMO,009540:[dint999] HairPack02.esp,_dint02HW_22wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01258A:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01258A:[dint999] HairPack02.esp,_dint02HW_33wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01258C:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01258C:[dint999] HairPack02.esp,_dint02HW_33ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00E2D1:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00E2D1:[dint999] HairPack02.esp,_dint02HW_27ALT2wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DA1:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DA1:[dint999] HairPack02.esp,_dint02HW_09ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DBD:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DBD:[dint999] HairPack02.esp,_dint02HW_16ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|003BC9:[dint999] HairPack02.esp,SIGNAL,read,ARMO,003BC9:[dint999] HairPack02.esp,_dint02HW_13altwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|003BC3:[dint999] HairPack02.esp,SIGNAL,read,ARMO,003BC3:[dint999] HairPack02.esp,_dint02HW_03Br2wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DB9:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DB9:[dint999] HairPack02.esp,_dint02HW_15ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|005E53:[dint999] HairPack02.esp,SIGNAL,read,ARMO,005E53:[dint999] HairPack02.esp,_dint02HW_20wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|005E55:[dint999] HairPack02.esp,SIGNAL,read,ARMO,005E55:[dint999] HairPack02.esp,_dint02HW_20ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DA7:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DA7:[dint999] HairPack02.esp,_dint02HW_12wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00414B:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00414B:[dint999] HairPack02.esp,_dint02HW_18Cwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|010EEA:[dint999] HairPack02.esp,SIGNAL,read,ARMO,010EEA:[dint999] HairPack02.esp,_dint02HW_29ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|0084B0:[dint999] HairPack02.esp,SIGNAL,read,ARMO,0084B0:[dint999] HairPack02.esp,_dint02HW_21ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00C6DA:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00C6DA:[dint999] HairPack02.esp,_dint02HW_25ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DC1:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DC1:[dint999] HairPack02.esp,_dint02HW_17ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01362C:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01362C:[dint999] HairPack02.esp,_dint02HW_34wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|01362E:[dint999] HairPack02.esp,SIGNAL,read,ARMO,01362E:[dint999] HairPack02.esp,_dint02HW_34ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|013634:[dint999] HairPack02.esp,SIGNAL,read,ARMO,013634:[dint999] HairPack02.esp,_dint02HW_35wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|013636:[dint999] HairPack02.esp,SIGNAL,read,ARMO,013636:[dint999] HairPack02.esp,_dint02HW_35ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00414D:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00414D:[dint999] HairPack02.esp,_dint02HW_18CALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DAB:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DAB:[dint999] HairPack02.esp,_dint02HW_13wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DA9:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DA9:[dint999] HairPack02.esp,_dint02HW_12ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D63:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D63:[dint999] HairPack02.esp,_dint02HW_01wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DB1:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DB1:[dint999] HairPack02.esp,_dint02HW_14wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00B0E9:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00B0E9:[dint999] HairPack02.esp,_dint02HW_23wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00E2CF:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00E2CF:[dint999] HairPack02.esp,_dint02HW_27ALT1wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|00B0EB:[dint999] HairPack02.esp,SIGNAL,read,ARMO,00B0EB:[dint999] HairPack02.esp,_dint02HW_23ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|004143:[dint999] HairPack02.esp,SIGNAL,read,ARMO,004143:[dint999] HairPack02.esp,_dint02HW_18Awig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|006EB3:[dint999] HairPack02.esp,SIGNAL,read,ARMO,006EB3:[dint999] HairPack02.esp,_dint02HW_10ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|003BC7:[dint999] HairPack02.esp,SIGNAL,read,ARMO,003BC7:[dint999] HairPack02.esp,_dint02HW_12WPwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D9D:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D9D:[dint999] HairPack02.esp,_dint02HW_07ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000D81:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000D81:[dint999] HairPack02.esp,_dint02HW_01ALTwig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
9ecd135b3170fa17,NQ056,NQ,Charater Visuals - Racemenu Addons - HAIR,[Dint999] HairPack02 SSE 1.11 (base),[dint999] HairPack02.esp,D:\Wabbajack\modlists\ARR 2.5\mods\[Dint999] HairPack02 SSE 1.11 (base)\[dint999] HairPack02.esp,9ecd135b3170fa17|000DB7:[dint999] HairPack02.esp,SIGNAL,read,ARMO,000DB7:[dint999] HairPack02.esp,_dint02HW_15wig,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: appearance, equipment, body, hair, or configuration records do not encode a deliberate player devotional act or outcome.",,REJECTED
