occurrence_id,scope,audit_tranche,audit_shard,risk_priority,source_plugin,plugin_path,formid,editor_id,role,is_canonical,canonical_source_plugin
CORE-1404,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F26,DialogueMarkarthInnDegaineCosnachScene01,defined,yes,Skyrim.esm
CORE-1405,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F25,DialogueMarkarthHagsCureSceneMuiriBothela01,defined,yes,Skyrim.esm
CORE-1406,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F08,DialogueMarkarthHagsCureSceneMuiriBothela02,defined,yes,Skyrim.esm
CORE-1407,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F07,DialogueMarkarthKeepImperialCourtScene01,defined,yes,Skyrim.esm
CORE-1408,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F05,DialogueMarkarthInnOgmundKlepprScene01,defined,yes,Skyrim.esm
CORE-1409,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F03,DialogueMarkarthInnKlepprHreinnScene02,defined,yes,Skyrim.esm
CORE-1410,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F02,DialogueMarkarthInnKlepprHreinnScene01,defined,yes,Skyrim.esm
CORE-1411,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F01,DialogueMarkarthKeepStormcloakCourtScene01,defined,yes,Skyrim.esm
CORE-1412,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025F00,DialogueMarkarthIntroBlacksmithScene,defined,yes,Skyrim.esm
CORE-1413,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EFF,DialogueMarkarthInnYngvarKlepprScene01,defined,yes,Skyrim.esm
CORE-1414,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EFE,DialogueMarkarthInnKlepprCosnachScene01,defined,yes,Skyrim.esm
CORE-1415,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EFB,DialogueMarkarthInnKlepprFrabbiScene03,defined,yes,Skyrim.esm
CORE-1416,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF9,DialogueMarkarthKeepStormcloakCourtScene02,defined,yes,Skyrim.esm
CORE-1417,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF8,DialogueMarkarthBlacksmithScene02,defined,yes,Skyrim.esm
CORE-1418,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF7,DialogueMarkarthInnKlepprFrabbiScene02,defined,yes,Skyrim.esm
CORE-1419,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF3,DialogueMarkarthInnFrabbiHreinnScene01,defined,yes,Skyrim.esm
CORE-1420,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF2,DialogueMarkarthKeepStormcloakCourtScene03,defined,yes,Skyrim.esm
CORE-1421,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EF1,DialogueMarkarthInnDegaineCosnachScene02,defined,yes,Skyrim.esm
CORE-1422,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EEF,DialogueMarkarthInnEndonsFamilyScene01,defined,yes,Skyrim.esm
CORE-1423,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EEE,DialogueMarkarthInnOmluagHathrasilScene01,defined,yes,Skyrim.esm
CORE-1424,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:025EED,DialogueMarkarthInnKlepprFrabbiScene01,defined,yes,Skyrim.esm
CORE-1425,core,V03B,V03B-01,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0242AF,DA16,defined,no,Dawnguard.esm
CORE-1426,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:01E437,dunBrokenOarQST,defined,yes,Skyrim.esm
CORE-1427,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017E09,DialogueMarkarthArnleifLisbetImedhnainScene02,defined,yes,Skyrim.esm
CORE-1428,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017CB2,CreatureDialogueTroll,defined,yes,Skyrim.esm
CORE-1429,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017CA5,DialogueMarkarthArnleifLisbetImedhnainScene01,defined,yes,Skyrim.esm
CORE-1430,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017CA3,DialogueMarkarthTreasuryHouseRhiadaBetridScene01,defined,yes,Skyrim.esm
CORE-1431,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017C9F,DialogueMarkarthTreasuryHouseIldeneThonarScene01,defined,yes,Skyrim.esm
CORE-1432,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017C9D,DialogueMarkarthTreasuryHouseRhiadaThonarScene01,defined,yes,Skyrim.esm
CORE-1433,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017C9B,DialogueMarkarthTreasuryHouseRhiadaIldeneScene01,defined,yes,Skyrim.esm
CORE-1434,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017C93,DialogueMarkarthTreasuryHouseThonarBetridScene02,defined,yes,Skyrim.esm
CORE-1435,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017297,DialogueMarkarthTreasuryHouseThonarBetridScene01,defined,yes,Skyrim.esm
CORE-1436,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017295,DialogueMarkarthKeepStormcloakCourtScene04,defined,yes,Skyrim.esm
CORE-1437,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017293,DialogueMarkarthMarketSceneHogniHroki2,defined,yes,Skyrim.esm
CORE-1438,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017291,DialogueMarkarthMarketSceneHogniHroki1,defined,yes,Skyrim.esm
CORE-1439,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:01728F,DialogueMarkarthMarketSceneKerahHroki2,defined,yes,Skyrim.esm
CORE-1440,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:01728D,DialogueMarkarthMarketSceneKerahHroki1,defined,yes,Skyrim.esm
CORE-1441,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:01728B,DialogueMarkarthMarketSceneKerahEndon2,defined,yes,Skyrim.esm
CORE-1442,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017289,DialogueMarkarthMarketSceneKerahEndon1,defined,yes,Skyrim.esm
CORE-1443,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:017015,CreatureDialogueFrostbiteSpider,defined,yes,Skyrim.esm
CORE-1444,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:015D24,TGRDU,defined,yes,Skyrim.esm
CORE-1445,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:038386,MS13LucanCamillaScene,defined,yes,Skyrim.esm
CORE-1446,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037B71,CWFortDialogue,defined,yes,Skyrim.esm
CORE-1447,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0379E3,DialogueWinterholdKorirsHouseScene03,defined,yes,Skyrim.esm
CORE-1448,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0379E1,DialogueWinterholdKorirsHouseScene02,defined,yes,Skyrim.esm
CORE-1449,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0376F3,DialogueWinterholdKorirsHouseScene01,defined,yes,Skyrim.esm
CORE-1450,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03763C,dunRagnvaldQST,defined,yes,Skyrim.esm
CORE-1451,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03636C,DialogueGenericCombatLowStamina,defined,yes,Skyrim.esm
CORE-1452,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:035A23,CWMission04,defined,yes,Skyrim.esm
CORE-1453,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:035127,DialogueWinterholdJarlsLonghouseScene03,defined,yes,Skyrim.esm
CORE-1454,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:035125,DialogueWinterholdJarlsLonghouseScene02,defined,yes,Skyrim.esm
CORE-1455,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:035114,DialogueWinterholdJarlsLonghouseScene01,defined,yes,Skyrim.esm
CORE-1456,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03194C,DialogueWinterholdInnScene08,defined,yes,Skyrim.esm
CORE-1457,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03194A,DialogueWinterholdInnScene07,defined,yes,Skyrim.esm
CORE-1458,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:031948,DialogueWinterholdInnScene06,defined,yes,Skyrim.esm
CORE-1459,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:031946,DialogueWinterholdInnScene05,defined,yes,Skyrim.esm
CORE-1460,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:031944,DialogueWinterholdInnScene04,defined,yes,Skyrim.esm
CORE-1461,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:031942,DialogueWinterholdInnScene03,defined,yes,Skyrim.esm
CORE-1462,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0318C4,DialogueWinterholdInnScene02,defined,yes,Skyrim.esm
CORE-1463,core,V02,V02-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:0318C2,DialogueWinterholdInnScene01,defined,yes,Skyrim.esm
CORE-1464,core,V02,V02-01,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:02AD16,DB04a,defined,yes,Skyrim.esm
CORE-1465,core,V03C,V03C-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:01F142,MS06PotemasCatacombsDungeon,defined,no,Dragonborn.esm
CORE-1466,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03BCC4,CWMission03,defined,yes,Skyrim.esm
CORE-1467,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03BC74,MS13BleakFallsBarrowArvelShouting,defined,yes,Skyrim.esm
CORE-1468,core,V02,V02-02,existing-core-row,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03B681,DA06,defined,yes,Skyrim.esm
CORE-1469,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03AD4A,dunHalldirsCairnQST,defined,yes,Skyrim.esm
CORE-1470,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03ACDB,Caravans,defined,yes,Skyrim.esm
CORE-1471,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9D4,DialogueWindhelmCornerclubScene5,defined,yes,Skyrim.esm
CORE-1472,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9D2,DialogueWindhelmCornerclubScene4,defined,yes,Skyrim.esm
CORE-1473,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9D0,DialogueWindhelmCornerclubScene3,defined,yes,Skyrim.esm
CORE-1474,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9CE,DialogueWindhelmCornerclubScene2,defined,yes,Skyrim.esm
CORE-1475,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9CC,DialogueWindhelmCornerclubScene1,defined,yes,Skyrim.esm
CORE-1476,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9C8,DialogueWindhelmCandlehearthScene4,defined,yes,Skyrim.esm
CORE-1477,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9C6,DialogueWindhelmCandlehearthScene3,defined,yes,Skyrim.esm
CORE-1478,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9C4,DialogueWindhelmCandlehearthScene2,defined,yes,Skyrim.esm
CORE-1479,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9C2,DialogueWindhelmCandlehearthScene1,defined,yes,Skyrim.esm
CORE-1480,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9B6,DialogueWindhelmPalaceScene8,defined,yes,Skyrim.esm
CORE-1481,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9B4,DialogueWindhelmPalaceScene7,defined,yes,Skyrim.esm
CORE-1482,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9B2,DialogueWindhelmPalaceScene6,defined,yes,Skyrim.esm
CORE-1483,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9B0,DialogueWindhelmPalaceScene5,defined,yes,Skyrim.esm
CORE-1484,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9AE,DialogueWindhelmPalaceScene4,defined,yes,Skyrim.esm
CORE-1485,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9AC,DialogueWindhelmPalaceScene3,defined,yes,Skyrim.esm
CORE-1486,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9AA,DialogueWindhelmPalaceScene2,defined,yes,Skyrim.esm
CORE-1487,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9A8,DialogueWindhelmPalaceScene1,defined,yes,Skyrim.esm
CORE-1488,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A9A0,DialogueEastmarch,defined,yes,Skyrim.esm
CORE-1489,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A99F,DialogueNarzulbur,defined,yes,Skyrim.esm
CORE-1490,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A74A,dunSouthfringeQST,defined,yes,Skyrim.esm
CORE-1491,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A17C,MS13BleakFallsBarrowCampfireScene,defined,yes,Skyrim.esm
CORE-1492,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A15A,DialogueWhiterunHeimskrPreachScene,defined,yes,Skyrim.esm
CORE-1493,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03A156,DialogueRoriksteadEnnisReldithScene1,defined,yes,Skyrim.esm
CORE-1494,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039F82,WICourier,defined,yes,Skyrim.esm
CORE-1495,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039DF7,DialogueRoriksteadSisselJouaneScene1,defined,yes,Skyrim.esm
CORE-1496,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CE7,DialogueWindhelmBrunwulfEldaScene3,defined,yes,Skyrim.esm
CORE-1497,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CE5,DialogueWindhelmBrunwulfEldaScene2,defined,yes,Skyrim.esm
CORE-1498,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CE3,DialogueWindhelmBrunwulfEldaScene1,defined,yes,Skyrim.esm
CORE-1499,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CE1,DialogueWindhelmAlchemyShopScene3,defined,yes,Skyrim.esm
CORE-1500,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CDF,DialogueWindhelmAlchemyShopScene2,defined,yes,Skyrim.esm
CORE-1501,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039CDD,DialogueWindhelmAlchemyShopScene1,defined,yes,Skyrim.esm
CORE-1502,core,V03A,V03A-01,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039C88,DialogueRoriksteadBritteSisselScene1,defined,no,HearthFires.esm
CORE-1503,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039BB5,DunHarmugstahlQST,defined,yes,Skyrim.esm
CORE-1504,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039B3B,dunBlindCliffQST,defined,yes,Skyrim.esm
CORE-1505,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039792,WIAssault02,defined,yes,Skyrim.esm
CORE-1506,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039645,MS13,defined,yes,Skyrim.esm
CORE-1507,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:039259,CreatureDialogueDragon,defined,yes,Skyrim.esm
CORE-1508,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03874B,DialogueBarleydarkFarm,defined,yes,Skyrim.esm
CORE-1509,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03867C,DialogueRorikstead,defined,yes,Skyrim.esm
CORE-1510,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03858C,DialogueWindhelmViolaLonelyGaleScene4,defined,yes,Skyrim.esm
CORE-1511,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03858A,DialogueWindhelmViolaLonelyGaleScene3,defined,yes,Skyrim.esm
CORE-1512,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:038588,DialogueWindhelmViolaLonelyGaleScene2,defined,yes,Skyrim.esm
CORE-1513,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:038586,DialogueWindhelmViolaLonelyGaleScene1,defined,yes,Skyrim.esm
CORE-1514,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:038584,DialogueWindhelmBlacksmithScene3,defined,yes,Skyrim.esm
CORE-1515,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03833C,WIDeadBody01,defined,yes,Skyrim.esm
CORE-1516,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03829F,DialogueDawnstar,defined,yes,Skyrim.esm
CORE-1517,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03829B,DialogueWindhelmBlacksmithScene2,defined,yes,Skyrim.esm
CORE-1518,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:03828B,DialogueWindhelmBlacksmithScene1,defined,yes,Skyrim.esm
CORE-1519,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037EDC,DialogueWinterholdCollegeDormitoryScene02,defined,yes,Skyrim.esm
CORE-1520,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037EDA,DialogueWinterholdCollegeDormitoryScene01,defined,yes,Skyrim.esm
CORE-1521,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037ED8,DialogueWinterholdCollegeGHallScene04,defined,yes,Skyrim.esm
CORE-1522,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037E86,DialogueWinterholdCollegeGHallScene03,defined,yes,Skyrim.esm
CORE-1523,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037E84,DialogueWinterholdCollegeGHallScene02,defined,yes,Skyrim.esm
CORE-1524,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037E82,DialogueWinterholdCollegeGHallScene01,defined,yes,Skyrim.esm
CORE-1525,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037E80,DialogueWinterholdCollegeArcanaeumScene06,defined,yes,Skyrim.esm
CORE-1526,core,V02,V02-02,standard,Skyrim.esm,D:\Wabbajack\modlists\Anvil\Stock Game\Data\Skyrim.esm,Skyrim.esm:037E7E,DialogueWinterholdCollegeArcanaeumScene05,defined,yes,Skyrim.esm
