editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
DLC2EbonyWarriorQuest,The Ebony Warrior,200,Defeated the Ebony Warrior in his requested final duel and honored his passing.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2EbonyWarriorQuest,The Ebony Warrior,200,Defeated the Ebony Warrior in his requested final duel and honored his passing.,honor_the_dead,Tu'whacca,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Tu'whacca Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2EbonyWarriorQuest,The Ebony Warrior,200,Defeated the Ebony Warrior in his requested final duel and honored his passing.,honor_the_dead,Xarxes,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Xarxes Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Auri-El,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Kyne,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Malacath,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Shor,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Talos,+,m,small,"cross-gen candidate: prove_by_struggle(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2KagrumezQST,The Kagrumez Gauntlet,250,Completed every combat trial in the Kagrumez Gauntlet.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,HoonDing,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,25,Helped the exiled Nords retake Thirsk Mead Hall from the Rieklings.,kill_honorable_combat,Tsun,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,40,Opposed Bujold's plan to lead Thirsk through fraud.,reject_criminality,Akatosh,+,m,small,"cross-gen candidate: reject_criminality(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,40,Opposed Bujold's plan to lead Thirsk through fraud.,reject_criminality,Stendarr,+,m,small,"cross-gen candidate: reject_criminality(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,40,Opposed Bujold's plan to lead Thirsk through fraud.,reject_criminality,Z'en,+,m,small,"cross-gen candidate: reject_criminality(m) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH01,Retaking Thirsk,40,Opposed Bujold's plan to lead Thirsk through fraud.,reject_criminality,Zenithar,+,m,small,"cross-gen candidate: reject_criminality(S) from the Zenithar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MH02,The Chief of Thirsk Hall,200,Defeated the Riekling chief in combat and became chief of the tribe.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Akatosh,+,m,small,"cross-gen candidate: disciplined_study(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Auri-El,+,m,small,"cross-gen candidate: disciplined_study(S) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Azura,+,m,small,"cross-gen candidate: disciplined_study(m) from the Azura Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,forbidden_knowledge,Hermaeus Mora,+,S,small,"cross-gen candidate: forbidden_knowledge(C) from the Hermaeus Mora Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Julianos,+,S,small,"cross-gen candidate: disciplined_study(C) from the Julianos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Magnus,+,S,small,"cross-gen candidate: disciplined_study(C) from the Magnus Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,forbidden_knowledge,Vaermina,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Vaermina Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ02,The Temple of Miraak,200,Read Miraak's Black Book and uncovered its forbidden knowledge.,disciplined_study,Xarxes,+,m,small,"cross-gen candidate: disciplined_study(S) from the Xarxes Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Stendarr,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03,The Fate of the Skaal,70,Freed the Skaal from Miraak's control and destroyed his released minion.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,honor_the_wild,Hircine,+,m,small,"cross-gen candidate: honor_the_wild(m) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,honor_the_wild,Kynareth,+,S,small,"cross-gen candidate: honor_the_wild(C) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,honor_the_wild,Kyne,+,m,small,"cross-gen candidate: honor_the_wild(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Stendarr,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,honor_the_wild,The Hist,+,m,small,"cross-gen candidate: honor_the_wild(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ03B,Cleansing the Stones,200,Cleansed Solstheim's sacred Stones and freed the island from Miraak's influence.,honor_the_wild,Y'ffre,+,m,small,"cross-gen candidate: honor_the_wild(S) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ04,The Path of Knowledge,550,Recovered Hermaeus Mora's Black Book from Nchardak.,disciplined_study,Akatosh,+,m,small,"cross-gen candidate: disciplined_study(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ04,The Path of Knowledge,550,Recovered Hermaeus Mora's Black Book from Nchardak.,disciplined_study,Auri-El,+,m,small,"cross-gen candidate: disciplined_study(S) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ04,The Path of Knowledge,550,Recovered Hermaeus Mora's Black Book from Nchardak.,disciplined_study,Julianos,+,S,small,"cross-gen candidate: disciplined_study(C) from the Julianos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ04,The Path of Knowledge,550,Recovered Hermaeus Mora's Black Book from Nchardak.,disciplined_study,Xarxes,+,m,small,"cross-gen candidate: disciplined_study(S) from the Xarxes Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,serve_a_daedra:hermaeusmora,Akatosh,-,m,small,"cross-gen candidate: serve_a_daedra:hermaeusmora(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,serve_a_daedra:hermaeusmora,Auri-El,-,m,small,"cross-gen candidate: serve_a_daedra:hermaeusmora(S) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,forbidden_knowledge,Hermaeus Mora,+,S,small,"cross-gen candidate: forbidden_knowledge(C) from the Hermaeus Mora Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,forbidden_knowledge,Julianos,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Julianos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,forbidden_knowledge,Magnus,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Magnus Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,serve_a_daedra:hermaeusmora,Stendarr,-,m,small,"cross-gen candidate: serve_a_daedra:hermaeusmora(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ05,The Gardener of Men,1000,Completed Hermaeus Mora's bargain for the Skaal secrets and received the final Word of Bend Will.,forbidden_knowledge,Vaermina,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Vaermina Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,prove_by_struggle,Boethiah,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Boethiah Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Stendarr,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2MQ06,At the Summit of Apocrypha,550,Defeated Miraak in open battle and ended his threat to Solstheim.,prove_by_struggle,Tsun,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,slay_undead,Arkay,+,S,small,"cross-gen candidate: slay_undead(C) from the Arkay Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,slay_undead,Azura,+,m,small,"cross-gen candidate: slay_undead(m) from the Azura Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,protect_the_weak,Mara,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
DLC2RR01,March of the Dead,200,Destroyed Falx Carius and the ash-spawn threat to Raven Rock.,slay_undead,Meridia,+,S,small,"cross-gen candidate: slay_undead(C) from the Meridia Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
