editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
MQ304,Sovngarde,200,"Reached the Hall of Heroes; permitted by Shor to join Gormlaith, Hakon and Felldir against Alduin (single outcome)",honor_the_dead,Tu'whacca,+,S,small,"cross-gen candidate: honor_the_dead(C) from the Tu'whacca Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DLC1VQSaint,Impatience of a Saint,200,Gathered Saint Jiub's lost opus pages in the Soul Cairn and returned a trapped soul his life's work,honor_the_dead,Tu'whacca,+,m,small,"cross-gen candidate: honor_the_dead(C) from the Tu'whacca Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DLC1SeranaCureSelfQuest,Serana's Cure,200,Serana returned from Falion cured of vampirism,cure_undeath,Tu'whacca,+,m,small,"cross-gen candidate: cure_undeath(m) from the Tu'whacca Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; REVIEW before promotion; reviewed A7"
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith at Serpentstone Isle to prove worthy,prove_by_struggle,HoonDing,+,S,small,"cross-gen candidate: prove_by_struggle(C) from the HoonDing Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB09,To Kill an Empire,200,Returned to the Sanctuary to lend aid to the Family under assault (defend branch),defend_kin_home,HoonDing,+,S,small,"cross-gen candidate: defend_kin_home(S) from the HoonDing Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DB10,Death Incarnate,20,"Defended the burning Sanctuary, killing the Legion soldiers attacking the Family (defense outcome)",defend_kin_home,HoonDing,+,S,small,"cross-gen candidate: defend_kin_home(S) from the HoonDing Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
C03,The Silver Hand,200,Killed armed Silver Hand foes in open battle (terminal),kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle (terminal),kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader (terminal),kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
CW01A,Joining the Legion,1,Clear out bandits at Fort Hraggstad (armed foes in battle),kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith at Serpentstone Isle to prove worthy,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent, for the bonus",murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB07,The Cure for Madness,200,Hunted down and killed Cicero on Astrid's order (kill branch),murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB08,Recipe for Disaster,200,"Killed Anton Virane, assassinated the Gourmet (single outcome)",murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB10,Death Incarnate,20,"Defended the burning Sanctuary, killing the Legion soldiers attacking the Family (defense outcome)",kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DB11,Hail Sithis!,200,"Boarded the Katariah and assassinated the true Emperor, Titus Mede II (single outcome)",murder_treacherous,Leki,-,m,small,"cross-gen candidate: murder_treacherous(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the Khajiit Thalmor assassin lying in wait for Malborn,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)",kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion; reviewed A7"
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),kill_honorable_combat,Leki,+,S,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DA01,The Black Star,100,Cleanse Azura's Star (give to Aranea/Azura),destroy_reject_daedra:molagbal,Meridia,+,m,small,"cross-gen candidate: destroy_reject_daedra:molagbal(m) from the Meridia Part B profile, stepped down; REVIEW before promotion; reviewed A7"
DA11,The Taste of Death,100,Feast on Verulus's corpse; Ring of Namira,desecrate_the_dead,Meridia,-,S,small,"cross-gen candidate: desecrate_the_dead(S) from the Meridia Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DLC1SeranaCureSelfQuest,Serana's Cure,200,Serana returned from Falion cured of vampirism,cure_undeath,Meridia,+,S,small,"cross-gen candidate: cure_undeath(S) from the Meridia Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,kill_honorable_combat,Hircine,+,S,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; REVIEW before promotion; reviewed A7"
C03,The Silver Hand,200,Killed armed Silver Hand foes in open battle (terminal),kill_honorable_combat,Hircine,+,S,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle (terminal),kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; REVIEW before promotion; reviewed A7"
C05,Purity of Revenge,200,Brought ruin to the Silver Hand - wiped out the faction that hunts and butchers Hircine's werewolves,kill_honorable_combat,Hircine,+,S,small,"PROMOTED 2026-07-09 (was cross-gen REVIEW): the Silver Hand are the werewolf-hunters who harvest beastblood, so destroying them is Hircine's thematic enemy put down as worthy prey - full S, not the stepped-down generic 'avenge a leader' read. Pairs with the CR13 Purity cure DISLIKE (smash the hunters +, cure the beast -)."
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith at Serpentstone Isle to prove worthy,kill_honorable_combat,Hircine,+,S,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)",kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; REVIEW before promotion; reviewed A7"
MQ305,Dragonslayer,200,Defeated Alduin the World-Eater in open battle in Sovngarde; freed Skyrim and Sovngarde (single outcome),kill_honorable_combat,Hircine,+,S,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, restored to profile intensity; REVIEW before promotion; reviewed A7"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,kill_the_helpless,Molag Bal,+,C,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,mercy_spare,Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,kill_the_helpless,Molag Bal,+,C,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA05,Ill Met By Moonlight,105,Defend Sinding; spare the hunted (Ring of Hircine),mercy_spare,Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA07,Pieces of the Past,150,Refuse to kill Silus; reject Dagon,mercy_spare,Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA11,The Taste of Death,100,Feast on Verulus's corpse; Ring of Namira,kill_the_helpless,Molag Bal,+,C,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA11,The Taste of Death,250,Kill Eola; save Verulus from the cannibals,mercy_spare,Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA16,Waking Nightmare,200,Allow Erandur to destroy the Skull; spare him,mercy_spare,Molag Bal,-,S,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
CW03,Message to Whiterun,16,"Assist Jarl Balgruuf with the dragon threat, defending Whiterun",protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB07,The Cure for Madness,200,Hunted down and killed Cicero on Astrid's order (kill branch),murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB07,The Cure for Madness,50,Spared Cicero by leaving the Sanctuary without killing him (spare branch),mercy_spare,Molag Bal,-,m,small,"cross-gen candidate: mercy_spare(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB08,Recipe for Disaster,200,"Killed Anton Virane, assassinated the Gourmet (single outcome)",murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB10,Death Incarnate,70,"Killed Astrid, the betrayer (kill-the-betrayer outcome)",kill_the_helpless,Molag Bal,+,S,small,"cross-gen candidate: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down; reviewed A8"
DB11,Hail Sithis!,200,"Boarded the Katariah and assassinated the true Emperor, Titus Mede II (single outcome)",murder_treacherous,Molag Bal,+,S,small,"cross-gen candidate: murder_treacherous(S) from the Molag Bal Part B profile, stepped down; reviewed A8"
MG03,Hitting the Books,55,,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
MG05,Containment,200,,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
MQ104,Dragon Rising,160,"Slay the dragon at the Western Watchtower in open battle, defending Whiterun",protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
T01,The Heart of Dibella,200,Rescued Fjotra the kidnapped Sybil child from the Forsworn and restored her to the Temple of Dibella,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
MS14,Laid to Rest,200,Destroyed the master vampire Movarth and his coven preying on Morthal,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; reviewed A8"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Nocturnal,+,S,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),deceit,Nocturnal,+,S,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),deceit,Nocturnal,+,S,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),deceit,Nocturnal,+,m,small,"cross-gen candidate: deceit(m) from the Nocturnal Part B profile, stepped down; reviewed A8"
DA08,The Whispering Door,60,Take Mephala's Ebony Blade (fed by slaying those close),keep_secret,Hermaeus Mora,+,m,small,"cross-gen candidate: keep_secret(m) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG01,First Lessons,200,Entered the College and took up disciplined study,disciplined_study,Hermaeus Mora,+,S,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG02,Under Saarthal,200,Recovered the buried knowledge beneath Saarthal,disciplined_study,Hermaeus Mora,+,S,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG03,Hitting the Books,200,Recovered the stolen books of Fellglow Keep,disciplined_study,Hermaeus Mora,+,S,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG04,Good Intentions,200,Heeded the Augur and carried warning to the Arch-Mage,disciplined_study,Hermaeus Mora,+,m,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
mg06,Revealing the Unseen,200,Traced Synod research to the Oculory and revealed the Staff,disciplined_study,Hermaeus Mora,+,S,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG07,The Staff of Magnus,200,Claimed the Staff of Magnus from Labyrinthian,disciplined_study,Hermaeus Mora,+,S,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
MG08,The Eye of Magnus,200,Contained the Eye and preserved what could be known of it,disciplined_study,Hermaeus Mora,+,m,small,"cross-gen candidate: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down; reviewed A8"
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA02KillObj,Boethiah's Bidding,200,Assassinate the Jarl of Solitude by guile/stealth,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,200,Reunite Barbas + Vile; Masque,keep_oath,Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA03,A Daedra's Best Friend,155,Kill loyal Barbas + keep the Rueful Axe,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA11,The Taste of Death,100,Feast on Verulus's corpse; Ring of Namira,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,sow_chaos_madness,Mehrunes Dagon,+,C,small,"cross-gen candidate: sow_chaos_madness(C) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
TG08A,Trinity Restored,57,Take the Nightingale Oath to Nocturnal,keep_oath,Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
TG09,Darkness Returns,200,Return the Skeleton Key to the Ebonmere; become Nightingale Agent,keep_oath,Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
C03,The Silver Hand,200,Killed armed Silver Hand foes in open battle (terminal),kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle (terminal),kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader (terminal),kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
CW01B,Joining the Stormcloaks,160,Take the oath to join the Stormcloaks (Talos/Nord cause vs the Empire),keep_oath,Mehrunes Dagon,-,m,small,"cross-gen candidate: keep_oath(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress, on a child's Black Sacrament request",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB02,With Friends Like These...,200,"Killed one of three bound, innocent captives to repay the debt and gain entry to the Sanctuary",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent, for the bonus",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB05,Bound Until Death,200,"Assassinated Vittoria Vici, the defenseless bride, at her own wedding",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB07,The Cure for Madness,200,Hunted down and killed Cicero on Astrid's order (kill branch),murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB08,Recipe for Disaster,200,"Killed Anton Virane, assassinated the Gourmet (single outcome)",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB10,Death Incarnate,70,"Killed Astrid, the betrayer (kill-the-betrayer outcome)",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
DB11,Hail Sithis!,200,"Boarded the Katariah and assassinated the true Emperor, Titus Mede II (single outcome)",murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
MQ104,Dragon Rising,160,"Slay the dragon at the Western Watchtower in open battle, defending Whiterun",kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
MQ106,A Blade in the Dark,200,Slay the named dragon Sahloknir at Kynesgrove in open battle,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
MQ201Malborn,(no name) [Malborn / Thalmor assassin],100,Killed the Khajiit Thalmor assassin lying in wait for Malborn,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
MQ206,Alduin's Bane,220,Cast down the World-Eater and stayed the coming cataclysm the Prince of Destruction would relish,serve_empire_order,Mehrunes Dagon,-,m,small,"CORRECTED 2026-07-09 (was +m kill_honorable_combat): Alduin IS the apocalypse; defeating him restores the standing order of time, which is Dagon's serve_empire_order DISapprove (stepped to m). He likes the killing (his ordinary dragon-kill rows stay +) but not the world being saved."
MQ303,The World-Eater's Eyrie,300,"I set Odahviing free, he flew me to Skuldafn; I fought my way to the top and entered Alduin's portal to Sovngarde (single outcome)",kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; reviewed A8"
MQ305,Dragonslayer,200,Slew the World-Eater and saved the world - the ruin Dagon craved undone and order restored,serve_empire_order,Mehrunes Dagon,-,m,small,"CORRECTED 2026-07-09 (was +m kill_honorable_combat): the terminal salvation of the world is the opposite of Dagon's razing ambition; restored order of time = serve_empire_order DISapprove, stepped to m. The Prince of Destruction does not cheer the World-Eater's fall."
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,kill_honorable_combat,Mehrunes Dagon,+,m,small,"conflict adjudication: kill_honorable_combat(m) dominates over keep_oath(m) - no standing-order oath present, open-battle defense of the tribe is the stronger fit; reviewed A8"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,sow_chaos_madness,Sheogorath,+,S,small,"cross-gen candidate: sow_chaos_madness(C) from the Sheogorath Part B profile, stepped down; reviewed A8"
DA14,A Night To Remember,10,Trashed the Temple of Dibella in a drunken stupor,revel_indulge,Sheogorath,+,S,small,"cross-gen candidate: revel_indulge(m) from the Sheogorath Part B profile, stepped down; reviewed A8"
CW03,Message to Whiterun,50,Imperial branch: Jarl sides with the Empire; serve Imperial field command,serve_empire_order,Sheogorath,-,m,small,"cross-gen candidate: serve_empire_order(m) from the Sheogorath Part B profile, stepped down; reviewed A8"
FreeformKolskeggrA,Kolskeggr Mine (reclaim),200,Drove the Forsworn from Kolskeggr so Pavo and the miners could return to honest work,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; reviewed A8"
DA14,A Night To Remember,10,Trashed the Temple of Dibella in a drunken stupor,revel_indulge,Sanguine,+,C,small,"cross-gen candidate: revel_indulge(C) from the Sanguine Part B profile, stepped up to full C intensity -- signature Sanguine quest, direct anchor match; reviewed A9"
